iter	MultiClass	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5	F1:class=6	F1:class=7	F1:class=8	F1:class=9	F1:class=10	F1:class=11	F1:class=12
444	0.6262359746	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9128630705	0.9265536723	0.9099307159
445	0.6253278285	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9690721649	0.8917197452	0.9109730849	0.9265536723	0.9074074074
446	0.623876831	0.625	0.9425287356	0.9289617486	0.9579831933	0.8823529412	0.9389671362	0.9541284404	0.9158878505	0.9740932642	0.8917197452	0.9090909091	0.9265536723	0.9074074074
447	0.6229844654	0.625	0.9425287356	0.9289617486	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8917197452	0.9109730849	0.9265536723	0.9099307159
448	0.6218238811	0.625	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9147609148	0.9265536723	0.9099307159
449	0.6206009891	0.625	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9147609148	0.9265536723	0.9099307159
450	0.6189841429	0.7058823529	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9147609148	0.9265536723	0.912037037
451	0.6180250917	0.7058823529	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9147609148	0.9265536723	0.912037037
452	0.6167228387	0.7058823529	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9147609148	0.9265536723	0.912037037
453	0.6151513998	0.7058823529	0.9485714286	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9166666667	0.9265536723	0.9166666667
454	0.6135639767	0.7058823529	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9147609148	0.9265536723	0.912037037
455	0.6121160334	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9743589744	0.8987341772	0.9185803758	0.9265536723	0.9187935035
456	0.6111572876	0.7058823529	0.9425287356	0.9347826087	0.9666666667	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9166666667	0.9265536723	0.9145496536
457	0.609543343	0.7058823529	0.9425287356	0.9347826087	0.9752066116	0.8823529412	0.9389671362	0.9541284404	0.9333333333	0.9793814433	0.8987341772	0.9208333333	0.9325842697	0.9187935035
458	0.6081727754	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9142857143	0.9433962264	0.9541284404	0.9433962264	0.9844559585	0.8987341772	0.9208333333	0.9325842697	0.9209302326
459	0.6074892733	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9142857143	0.9433962264	0.9636363636	0.9433962264	0.9895833333	0.8987341772	0.9208333333	0.9325842697	0.9209302326
460	0.6064089663	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9142857143	0.9433962264	0.9636363636	0.9433962264	0.9895833333	0.8987341772	0.9208333333	0.9325842697	0.9209302326
461	0.6049901407	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9142857143	0.9433962264	0.9636363636	0.9433962264	0.9895833333	0.8987341772	0.9208333333	0.9325842697	0.9209302326
462	0.6038917115	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9142857143	0.9483568075	0.9636363636	0.9433962264	0.9895833333	0.8987341772	0.9189189189	0.9325842697	0.9205607477
463	0.6027534237	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9444444444	0.9573459716	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9189189189	0.9325842697	0.9205607477
464	0.6014830881	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9444444444	0.9573459716	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.9325842697	0.9230769231
465	0.6001347151	0.7058823529	0.9485714286	0.9347826087	0.9752066116	0.9444444444	0.9619047619	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.938547486	0.9230769231
466	0.5989063253	0.7058823529	0.9485714286	0.9405405405	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.938547486	0.9230769231
467	0.598359656	0.7058823529	0.9485714286	0.9405405405	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.938547486	0.9230769231
468	0.5969590035	0.7058823529	0.9485714286	0.9462365591	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.938547486	0.9252336449
469	0.5960691323	0.7058823529	0.9485714286	0.9462365591	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.938547486	0.9252336449
470	0.5951896457	0.7058823529	0.9485714286	0.9405405405	0.9752066116	0.9444444444	0.9619047619	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.938547486	0.9252336449
471	0.5938422909	0.7058823529	0.9485714286	0.9513513514	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.9444444444	0.9252336449
472	0.5927815823	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.9444444444	0.9274004684
473	0.5918709928	0.7058823529	0.9485714286	0.9513513514	0.9752066116	0.9444444444	0.9619047619	0.9636363636	0.953271028	0.9844559585	0.8987341772	0.9227557411	0.9444444444	0.9274004684
474	0.590156867	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9844559585	0.8987341772	0.9227557411	0.9444444444	0.9274004684
475	0.5892379799	0.7058823529	0.9485714286	0.9513513514	0.9752066116	0.9444444444	0.966507177	0.9636363636	0.953271028	0.9844559585	0.8987341772	0.9227557411	0.9502762431	0.9274004684
476	0.5880934307	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
477	0.586972756	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.8987341772	0.9208333333	0.9502762431	0.9274004684
478	0.5855421714	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
479	0.5842369659	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
480	0.5828118281	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
481	0.5816504293	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
482	0.5804118585	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
483	0.5794928696	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
484	0.578614503	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.9636363636	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9274004684
485	0.5774084096	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9295774648
486	0.5765688835	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9295774648
487	0.5752841927	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9295774648
488	0.574250362	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9295774648
489	0.573549145	0.7058823529	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9295774648
490	0.5720215862	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9317647059
491	0.5712163192	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9317647059
492	0.5698421373	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9317647059
493	0.5683297483	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9317647059
494	0.5675379711	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9317647059
495	0.5667100513	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9246861925	0.956043956	0.9317647059
496	0.5661057066	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9246861925	0.956043956	0.9317647059
497	0.5651854451	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9246861925	0.956043956	0.9317647059
498	0.5641655624	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9227557411	0.9502762431	0.9317647059
499	0.5631668053	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9246861925	0.956043956	0.9317647059
500	0.5623769116	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9246861925	0.956043956	0.9317647059
501	0.5613858921	0.7777777778	0.9485714286	0.9569892473	0.9752066116	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9056603774	0.9246861925	0.956043956	0.9317647059
502	0.5602263259	0.7777777778	0.9604519774	0.9569892473	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9182389937	0.9285714286	0.956043956	0.9386792453
503	0.558791058	0.7777777778	0.9604519774	0.9569892473	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9182389937	0.9266247379	0.9617486339	0.9383886256
504	0.5576574025	0.7777777778	0.9604519774	0.9569892473	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9182389937	0.9266247379	0.9617486339	0.9383886256
505	0.5565896181	0.7777777778	0.9604519774	0.9625668449	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.9182389937	0.9285714286	0.9617486339	0.9431279621
506	0.5558496623	0.7777777778	0.9604519774	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.953271028	0.9895833333	0.925	0.9266247379	0.9617486339	0.9406175772
507	0.5547729187	0.7777777778	0.9604519774	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.962962963	0.9895833333	0.925	0.9285714286	0.9617486339	0.9406175772
508	0.5537135337	0.7777777778	0.9604519774	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.962962963	0.9895833333	0.925	0.9305263158	0.9617486339	0.9431279621
509	0.5527498501	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.962962963	0.9895833333	0.925	0.9305263158	0.9617486339	0.945368171
510	0.5518303013	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.962962963	0.9895833333	0.925	0.9305263158	0.9617486339	0.945368171
511	0.55055177	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.962962963	0.9948186528	0.9316770186	0.9344608879	0.9617486339	0.9501187648
512	0.5496354791	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.9724770642	0.9948186528	0.9316770186	0.9386892178	0.9617486339	0.9523809524
513	0.5488571409	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.9724770642	0.9948186528	0.9316770186	0.9386892178	0.9617486339	0.9523809524
514	0.5481105165	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.9724770642	0.9948186528	0.9316770186	0.9386892178	0.9617486339	0.9523809524
515	0.5474921219	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.9724770642	0.9948186528	0.9316770186	0.9386892178	0.9617486339	0.9523809524
516	0.5460607737	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.9814814815	0.9948186528	0.9382716049	0.9386892178	0.9617486339	0.9523809524
517	0.5453441833	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.9711538462	0.972972973	0.9814814815	0.9948186528	0.9382716049	0.9386892178	0.9617486339	0.9523809524
518	0.5447354607	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9382716049	0.9386892178	0.9617486339	0.9546539379
519	0.5435252949	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9382716049	0.9386892178	0.9617486339	0.9546539379
520	0.5428108934	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9844559585	0.9382716049	0.9386892178	0.9617486339	0.9546539379
521	0.5415990987	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9844559585	0.9382716049	0.9386892178	0.9617486339	0.9546539379
522	0.5410442845	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9844559585	0.9382716049	0.9386892178	0.9617486339	0.9546539379
523	0.5399246279	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9382716049	0.9406779661	0.9617486339	0.9546539379
524	0.5388901355	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9382716049	0.9406779661	0.9617486339	0.9546539379
525	0.5378177697	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9382716049	0.9406779661	0.9617486339	0.9546539379
526	0.5369034132	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9382716049	0.9406779661	0.9617486339	0.9546539379
527	0.5362058103	0.7777777778	0.9662921348	0.9677419355	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9382716049	0.9406779661	0.9617486339	0.9546539379
528	0.5348837044	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9447852761	0.9426751592	0.967032967	0.9546539379
529	0.5340097664	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9447852761	0.9426751592	0.967032967	0.9546539379
530	0.5327351549	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9447852761	0.9426751592	0.967032967	0.9546539379
531	0.5319580384	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9512195122	0.9446808511	0.967032967	0.9546539379
532	0.5307721543	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9896907216	0.9512195122	0.9446808511	0.967032967	0.9546539379
533	0.5299669891	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9446808511	0.967032967	0.9546539379
534	0.5288409694	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9446808511	0.967032967	0.9546539379
535	0.5277282868	0.7777777778	0.9662921348	0.9787234043	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9466950959	0.967032967	0.9546539379
536	0.5270347054	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9446808511	0.967032967	0.9546539379
537	0.5263555811	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9446808511	0.967032967	0.9546539379
538	0.5254820505	0.7777777778	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9446808511	0.967032967	0.9546539379
539	0.5244627786	0.8421052632	0.9662921348	0.9787234043	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9487179487	0.967032967	0.9546539379
540	0.5233644003	0.8421052632	0.9662921348	0.9732620321	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9466950959	0.967032967	0.9546539379
541	0.5225156095	0.8421052632	0.9662921348	0.9784946237	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9466950959	0.967032967	0.9571428571
542	0.5215869996	0.8421052632	0.9662921348	0.9784946237	0.9836065574	0.9444444444	0.976076555	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9466950959	0.967032967	0.9571428571
543	0.5204449957	0.8421052632	0.9662921348	0.9784946237	0.9918699187	0.9444444444	0.980952381	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9466950959	0.967032967	0.961722488
544	0.5191703332	0.8421052632	0.9662921348	0.9784946237	0.9918699187	0.9444444444	0.980952381	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9466950959	0.967032967	0.961722488
545	0.5186533415	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.980952381	0.972972973	0.9814814815	0.9948186528	0.9575757576	0.9487179487	0.967032967	0.961722488
546	0.5177952859	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9575757576	0.9487179487	0.967032967	0.961722488
547	0.5172238258	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9575757576	0.9487179487	0.967032967	0.961722488
548	0.516497818	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9575757576	0.9487179487	0.967032967	0.961722488
549	0.5158804415	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9575757576	0.9487179487	0.967032967	0.961722488
550	0.5144520458	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
551	0.5134503362	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
552	0.5126627333	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
553	0.5116637725	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
554	0.5109478948	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
555	0.5100338437	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
556	0.509266501	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
557	0.5082617371	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
558	0.5074922054	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
559	0.5068002022	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.9444444444	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9507494647	0.967032967	0.961722488
560	0.5054992727	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
561	0.5046844355	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
562	0.5038443495	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
563	0.502965881	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
564	0.5021073673	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
565	0.5017438543	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
566	0.5006976028	0.8421052632	0.9720670391	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9548387097	0.967032967	0.961722488
567	0.4993900048	0.8421052632	0.9662921348	0.9839572193	0.9918699187	0.972972973	0.985645933	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9527896996	0.967032967	0.961722488
568	0.4985276223	0.9	0.9720670391	0.9839572193	0.9918699187	0.972972973	0.9903846154	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9548387097	0.967032967	0.961722488
569	0.4978379607	0.9	0.9720670391	0.9839572193	0.9918699187	0.972972973	0.9903846154	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9548387097	0.967032967	0.961722488
570	0.4968046899	0.9	0.9720670391	0.9839572193	0.9918699187	0.972972973	0.9903846154	0.9821428571	0.9814814815	0.9948186528	0.9638554217	0.9548387097	0.967032967	0.961722488
571	0.4957874543	0.9	0.9720670391	0.9893617021	0.9918699187	0.972972973	0.995215311	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.964028777
572	0.4951179511	0.8421052632	0.9720670391	0.9893617021	0.9918699187	0.972972973	0.9904761905	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.964028777
573	0.4943123786	0.8421052632	0.9720670391	0.9893617021	0.9918699187	0.972972973	0.9952606635	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9663461538
574	0.4936134014	0.8421052632	0.9720670391	0.9893617021	0.9918699187	0.972972973	0.9952606635	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9663461538
575	0.4925611431	0.9	0.9720670391	0.9893617021	0.9918699187	0.972972973	0.9952606635	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
576	0.4919093039	0.9	0.9720670391	0.9893617021	0.9918699187	0.972972973	0.9952606635	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
577	0.4904561174	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
578	0.4894170435	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
579	0.4882607353	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
580	0.4875355419	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
581	0.4865722656	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
582	0.4854309744	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
583	0.4844726359	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
584	0.4841070358	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9548387097	0.967032967	0.9686746988
585	0.4833173458	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
586	0.4829729731	0.9523809524	0.9720670391	0.9893617021	0.9918699187	0.972972973	1	0.9821428571	0.9814814815	0.9948186528	0.9696969697	0.9568965517	0.967032967	0.9711538462
